id,amount,currency,state,date
D3188639793208787,873.74,USD,sheffield,2/27/2007 4:04
X5039300785417808,735.41,USD,illinois,2/11/2007 7:55
B6852632953157303,102.12,GBP,texas,3/13/2007 7:55
A1431743378107759,433.81,USD,new york,3/9/2007 10:50
C4435180234221339,427.42,USD,california,2/18/2007 3:32
T6806480611278359,1290.97,USD,british columbia,5/5/2007 13:24
Z9650538961904129,567.99,USD,louisiana,2/10/2007 21:54
Y7692706325307389,1695.71,EUR,new providence,3/3/2007 8:57
O8783964466806760,1692.39,USD,sankt gallen,3/6/2007 0:14
I4852922746379103,1429.55,USD,unknown,3/6/2007 17:54
H2017925448651970,1920.09,USD,distrito federal,4/6/2007 3:07
L9386805172595966,1346.9,USD,wiltshire,2/10/2007 20:15
A2824740695083256,1179.5,USD,oslo,10/30/2007 8:50
G1123283595451419,1829.31,USD,ohio,10/2/2007 20:21
O2462877292849418,600.53,USD,new york,3/24/2007 17:25
W1278974088398115,1358.01,USD,greater london,9/1/2007 15:01
V6405130997535816,1893.35,AUD,noord-holland,6/11/2007 3:18
G5072201756031805,183.1,CAD,texas,11/23/2007 17:40
O6698862795979215,386.53,USD,west virginia,12/8/2007 3:51
K7378237484853928,775.18,USD,madrid,6/1/2007 6:39
P9510710875416161,1105.96,USD,arizona,9/24/2007 4:25
O2313915221682439,293.68,CAD,bern,3/3/2007 15:04
F6895539032416773,487.23,AUD,new jersey,11/24/2007 3:32
R7960745371178737,1009.64,GBP,washington,2/11/2007 7:00
Z7129911329356460,1334.52,USD,indiana,8/25/2007 13:48
P1078734188218135,1478.52,USD,gavleborgs lan,11/12/2007 18:47
W4531600687175846,1900.09,USD,south carolina,11/8/2007 4:42
X9476296426844609,227.61,USD,zuerich,9/9/2007 5:21
H2519169158405972,1524.84,USD,nordrhein-westfalen,4/23/2007 16:10
F8892148421736964,973.53,USD,ontario,3/23/2007 8:50
D1541742551962169,116.12,USD,ohio,7/4/2007 11:59
F8148299214816425,163.53,EUR,none,3/27/2007 8:04
W5535800471694921,896.37,USD,new york,3/6/2007 11:30
I3129947285385759,564.08,USD,texas,2/10/2007 10:01
K6784543735616673,1894.62,USD,bayern,7/20/2007 15:23
Q2697190778317664,1445.27,USD,ontario,4/9/2007 21:04
O7384597035436220,273.88,USD,new south wales,3/30/2007 20:10
B5835841392422465,1149.61,USD,north carolina,10/10/2007 20:41
E8057639266412092,1204.93,USD,berlin,5/27/2007 4:13
O7818276669737113,511.97,USD,solihull,2/16/2007 5:31
B1014782635807056,1649.56,PEN,georgia,8/20/2007 0:11
C5449735273696908,1782.86,USD,south carolina,4/23/2007 21:15
L5000446813215839,653.44,CAD,noord-holland,4/7/2007 12:14
I8972790721507679,746.33,USD,quebec,2/11/2007 8:20
R1723445166175758,1081.14,EUR,queensland,6/22/2007 21:02
T1672335337378448,1369.05,USD,michigan,3/9/2007 13:32
U6730175135395697,410.84,USD,california,11/18/2007 7:41
V2998210810772851,1015.7,USD,ontario,2/10/2007 23:34
H4510420959413663,740.54,USD,ohio,3/16/2007 21:06
N7869646341563448,788.34,USD,minnesota,3/26/2007 13:41
B3809588938482650,1972.4,USD,alpes-maritimes,11/28/2007 3:01
I4953737253882326,1529.13,USD,kentucky,2/20/2007 9:06
O9409728225006450,535.75,EUR,seoul teukbyeolsi,4/23/2007 20:31
C5616294351017529,1335.82,USD,michigan,4/5/2007 23:42
X8209798980968784,765.01,AUD,massachusetts,2/10/2007 11:58
Z1323590021472756,1405.94,USD,washington,2/18/2007 10:25
U3874434342754780,776.83,USD,birmingham,2/10/2007 12:41
P2356306831964345,1045.58,USD,louisiana,7/22/2007 21:21
Y6051644965494368,1058.85,AUD,washington,4/22/2007 0:57
C6980971194005557,526.23,USD,virginia,3/16/2007 9:20
H9707468818923972,1830.2,USD,idaho,3/3/2007 20:19
J6394499777036836,1571.29,PLN,new jersey,4/30/2007 7:24
R6989688546378611,1775.35,USD,california,4/1/2007 9:33
U3508392712382987,435.83,BRL,massachusetts,3/2/2007 21:47
L4448127792334462,210.72,USD,texas,9/26/2007 12:40
B5185630541153313,1152.5,USD,illinois,4/17/2007 20:17
S8557428192318350,947.1,USD,florida,11/14/2007 8:27
Q4257514563082189,72.76,GBP,zuerich,7/3/2007 22:34
I2904706235866920,857.37,USD,ohio,3/2/2007 15:42
F9737677847945408,301.45,SEK,wien,1/24/2008 23:46
H8745363188786291,913.4,GBP,massachusetts,3/27/2007 13:25
H6718318711417771,429.45,USD,reading,4/7/2007 10:08
M1711843587691973,1540.81,CAD,florida,3/23/2007 5:42
D3752731982077192,1612.72,SEK,sao paulo,2/11/2007 6:51
B8021399988566851,993.09,EUR,california,3/5/2007 4:22
L7449298568571441,893.42,USD,new south wales,3/20/2007 22:17
A2527532954858484,709.35,USD,illinois,3/18/2007 17:37
H4845716434389288,219.39,USD,tennessee,2/27/2007 7:39
L7269774464372292,1987.47,KRW,louisiana,2/25/2007 10:39
S3243417643825404,658.7,USD,california,8/11/2007 10:22
X7923627195723971,1671.97,EUR,hertfordshire,5/29/2007 18:22
A9946732523832973,1804.91,AUD,california,6/1/2007 4:59
P3918974021863090,1453.08,USD,ontario,7/10/2007 19:23
L2553197987379227,492.56,HKD,new south wales,4/23/2007 18:28
L7784853025625664,490.15,AUD,connecticut,3/11/2007 2:52
W1535743924253640,1467.13,USD,district of columbia,3/19/2007 8:30
N5272364229436046,1066.15,BRL,ontario,4/16/2007 1:46
K6242421151582759,1254.71,GBP,north carolina,9/6/2007 22:50
O7178626274877956,1897.48,USD,mississippi,2/28/2007 15:08
D8610671344118675,1427.64,USD,colorado,12/8/2007 2:01
G7738552445914923,801.37,GBP,new jersey,2/20/2007 11:36
R6379791338272722,1054.98,SGD,tennessee,4/26/2007 14:27
L1159918048395036,1259.78,EUR,illinois,10/22/2007 4:45
Y4109504134179527,694.53,AUD,north carolina,5/18/2007 6:20
F8411617788348906,1329.96,CHF,illinois,3/6/2007 13:09
U7310346244007682,48.22,USD,none,2/10/2007 13:50
U8970148627104970,173.85,USD,texas,3/17/2007 11:41
P7882379818505982,551.44,USD,washington,5/26/2007 14:19
C7959945889653256,1028.62,AUD,new south wales,3/15/2007 8:43
L6337851476267785,1861.86,RUB,kentucky,7/29/2007 4:48
D5159987797294798,1049.16,USD,malopolskie,8/9/2007 21:27
K6581871686564890,967.51,USD,utah,3/23/2007 6:04
F2744387320291256,546.47,USD,nebraska,4/11/2007 12:53
X7777257246328221,1856.98,GBP,california,5/16/2007 17:41
J3901688040417773,516.23,USD,south carolina,4/28/2007 14:47
S3518162893924077,1574.5,EUR,minnesota,4/17/2007 15:46
S8941768725742340,335.85,USD,tokyo,2/11/2007 0:16
V1982838616612004,1360.09,USD,goias,8/21/2007 11:32
B9903609129201642,282.86,USD,sonora,9/5/2007 9:22
U6489346231769274,261.23,USD,nevada,6/11/2007 14:30
L5842497926329535,912.53,EUR,arkansas,5/25/2007 18:12
T9609389041688651,30.43,USD,new york,9/5/2007 14:31
L3057599243856098,555.33,USD,west virginia,6/20/2007 13:10
R4163374887717385,504.27,CHF,florida,7/22/2007 10:59
K2151593776102635,1859.94,GBP,california,3/5/2007 8:24
I3919559595383946,1441.25,USD,georgia,8/27/2007 19:51
F7520703233667646,1169.79,USD,arizona,8/1/2007 7:31
Y6679912672148355,1570.65,USD,san salvador,8/21/2007 20:51
I7933699949485667,542.28,USD,wolverhampton,3/3/2007 9:03
O1419645625097941,493.84,EUR,louisiana,4/30/2007 1:03
A7537837649417528,354.96,USD,rio de janeiro,5/19/2007 23:49
N6725797720821396,579.98,USD,seoul teukbyeolsi,1/12/2008 14:17
S6445854218225261,1442.6,GBP,california,8/27/2007 17:46
P1852271658495875,1561.01,USD,virginia,4/30/2007 4:54
W5824936816888797,1064.52,USD,louisiana,7/20/2007 20:05
H1608865820644815,1503.39,CAD,washington,3/18/2007 19:40
W4175427219996503,1322.46,USD,arizona,3/13/2007 0:23
F3253356471536565,1980.17,USD,michigan,3/4/2007 12:58
M7190592284844863,47.59,USD,new york,2/6/2008 5:00
A1894242243543704,734.85,USD,illinois,3/8/2007 8:58
E7941813187053698,1828.97,USD,greater london,4/30/2007 8:59
B3143483665479362,129.3,GBP,oregon,4/23/2007 12:41
F1006906735318454,195.94,USD,nevada,6/7/2007 5:25
B8811670141768371,732.73,NZD,california,12/4/2007 16:33
X6618811338032211,344.04,USD,wisconsin,9/18/2007 16:51
L1419675456358105,1762.39,USD,western australia,2/22/2007 22:28
B6230160049085089,830.79,BRL,monaco,3/15/2007 22:09
B6569795259006235,1932.02,USD,michigan,2/18/2007 23:10
D4820544418739552,631.3,USD,georgia,4/21/2007 13:48
U3151723639375902,1292.33,USD,tennessee,6/2/2007 11:12
P5256448938218645,399.55,RUB,milano,2/22/2007 14:42
T8503321244832769,844.11,USD,massachusetts,2/15/2007 11:35
N1625575234735157,774.32,KRW,georgia,4/15/2007 0:52
X7521843453299950,1965.41,EUR,bucuresti,2/18/2007 17:44
I2849417244192379,845.57,USD,alberta,4/29/2007 12:45
U9375756078538916,410.09,USD,none,6/20/2007 20:05
X8557259620123570,1558.29,USD,texas,2/14/2007 6:07
X5571499896011224,466.75,USD,oslo,10/30/2007 5:39
M5291454754244884,1837.12,SEK,midtjylland,4/29/2007 1:07
J7683100178109377,1974.06,EUR,pennsylvania,3/18/2007 12:49
O2240513319688036,182.51,CAD,birmingham,5/1/2007 22:23
Z8337181016521146,1216.1,DKK,quintana roo,10/1/2007 3:37
P6270818085156394,1824.39,CAD,utah,8/29/2007 23:28
U8648730366953592,218.92,USD,baja california,4/7/2007 17:19
A3627589860503831,1223.66,PLN,texas,11/17/2007 18:00
S8012830511491865,1625.79,USD,florida,2/18/2007 7:22
D3099414295995293,1497.51,USD,victoria,3/21/2007 7:47
U4201889998991097,920.98,DKK,ontario,4/28/2007 17:16
V1183100488705507,1628.72,USD,birmingham,7/21/2007 13:46
D2333674221457223,1407.91,USD,ontario,7/14/2007 17:49
G1305355916683441,610.18,USD,connecticut,4/2/2007 21:37
P2141770785531599,91.48,USD,colorado,5/17/2007 0:39
S7174696473618455,799.09,JPY,illinois,6/5/2007 21:12
W6486514918654274,1058.43,USD,greater london,3/22/2007 10:01
Z6055527417211424,628.83,DKK,washington,10/21/2007 5:57
S6505257861047281,424.59,GBP,nord,5/20/2007 21:55
I6133849850333991,704.58,CAD,pennsylvania,2/11/2007 7:08
U3543391346891131,581.91,ZAR,massachusetts,5/26/2007 21:42
A9255357894944809,720.06,DKK,virginia,2/25/2007 20:22
U5563937225463672,951.75,USD,georgia,3/18/2007 15:09
O9915186525594248,186.58,RUB,minnesota,9/19/2007 7:46
Y1346397529078020,1228.79,USD,california,2/26/2007 12:34
L9492236518855497,515.72,USD,cote-d'or,3/1/2007 0:32
D9447418140463929,875.87,USD,wisconsin,2/11/2007 6:22
B3747622481331195,433.33,CAD,oslo,3/6/2007 13:15
F1878445022177826,720.94,CAD,karnataka,3/3/2007 0:48
O4289289067154200,1399.65,CAD,missouri,7/1/2007 5:22
B7072127099296987,393.57,USD,texas,10/28/2007 21:41
P7138979331412659,1530.99,USD,new south wales,2/10/2007 23:38
U8893108371616753,1297.72,USD,texas,2/27/2007 0:17
V6458328453872720,592.87,USD,north carolina,5/18/2007 6:38
J8419522883622651,1120.85,USD,pohjois-pohjanmaa,6/20/2007 12:22
L6664114562134007,435.66,USD,washington,3/26/2007 18:22
I8179310472019743,1406.31,USD,overijssel,3/12/2007 1:01
V1679138347439319,121.54,EUR,tennessee,3/8/2007 18:08
N7250856261273431,262.44,USD,california,2/10/2007 12:42
V5762153036704834,489.81,USD,wisconsin,3/16/2007 23:28
Q6551177599078407,1421.23,USD,california,3/6/2007 19:28
I3547490623479016,119.18,USD,pennsylvania,3/2/2007 19:16
S9820520263283112,463.83,USD,maryland,5/30/2007 8:53
L1749285710745929,1654.88,USD,hamburg,9/9/2007 5:39
M3497765834405460,571.97,USD,maine,2/18/2007 12:28
G6997311640464613,1971.18,USD,georgia,3/4/2007 4:13
B6428857152514540,780.09,AUD,utah,4/15/2007 5:12
D1794591168397433,493.64,USD,ohio,6/2/2007 23:31
I6588323926394108,757.58,USD,new hampshire,7/11/2007 1:44
D6655430457897256,201.36,USD,greater london,2/20/2007 6:03
B9870705213247363,1122.84,CAD,nottingham,9/19/2007 0:54
P7500732798573282,1237.94,BRL,new york,4/28/2007 11:39
Y8500616763041199,890.9,JPY,indiana,2/21/2007 8:42
V3097987374055534,1020.99,USD,birmingham,2/19/2007 15:31
M1386619954523929,948.76,CNY,new york,5/5/2007 11:22
C4744303263136539,1172.09,USD,varsinais-suomi,4/6/2007 23:08
Q1857248162616872,1894.13,USD,texas,9/23/2007 11:34
L5792797451364305,1805.26,GBP,wellington,2/10/2007 18:37
Q3964594478297536,230.18,USD,district of columbia,4/24/2007 4:32
V8547627772669358,143.21,USD,maryland,7/29/2007 3:01
R1342702751589673,748.64,EUR,nuevo leon,10/20/2007 20:47
Y1306355595167702,614.1,USD,pennsylvania,2/18/2007 17:10
Z6938832535369962,747.07,USD,california,5/2/2007 5:12
T6074952239864629,770.9,INR,texas,4/1/2007 20:51
Z7393132279839335,1736.71,USD,new york,12/19/2007 21:42
E1626349692824056,22.46,AUD,wisconsin,2/11/2007 8:25
J5486761286408937,771.87,USD,texas,4/11/2007 10:28
I7604659653671642,1302.53,USD,california,3/1/2007 4:53
P3915149967864689,1114.57,NOK,new mexico,6/11/2007 7:26
U3334187871653547,1017.89,USD,colorado,10/9/2007 0:20
W9844493255758022,130.32,USD,westmeath,2/10/2007 16:14
C5070623158003890,1373.13,USD,missouri,5/11/2007 23:51
Z1515889054997465,878.84,USD,georgia,5/18/2007 5:06
E4962188960441418,385.69,SGD,kentucky,2/19/2007 23:05
H6753820798664454,787.28,USD,michigan,2/24/2007 17:34
N4831895868386560,1120.72,EUR,florida,3/30/2007 11:48
P2357263541994187,1184.62,DKK,texas,2/11/2007 0:03
L3626940966638443,157.54,USD,virginia,5/12/2007 13:22
G9890190138474017,57.21,AUD,michigan,3/18/2007 17:35
M7868219822568655,1468.27,CZK,new york,6/10/2007 16:30
P2054624950092737,471.41,USD,arizona,2/11/2007 5:56
K7563967659018235,1649.86,GBP,california,3/10/2007 1:42
I4542864545998224,1112.36,AUD,hamburg,4/22/2007 9:03
L5078516162623288,1293.93,AUD,north carolina,3/8/2007 11:59
T8271196889815401,980.26,USD,poole,2/11/2007 4:05
U1213501688017215,427.08,USD,rhone,4/12/2007 3:02
R4432590647145882,1178.16,USD,kronobergs lan,3/1/2007 18:41
W4844914710716308,388.95,USD,seoul teukbyeolsi,9/9/2007 4:56
P4119634968987672,1547.32,AUD,california,5/11/2007 18:10
I4222908097636735,1526.39,USD,oregon,9/23/2007 9:12
A7203265088591701,210.55,USD,pennsylvania,4/7/2007 16:15
J8774645630292552,212.78,USD,rhone,4/5/2007 23:55
H3121155081386417,1607.85,USD,auckland,2/11/2007 3:03
G1691865123197000,551.33,JPY,tokyo,2/24/2007 23:28
K6971516753026559,850.03,USD,michigan,3/8/2007 1:02
C2007659180244691,1877.69,USD,new jersey,7/3/2007 13:54
L9694196185008369,841.52,NZD,louisiana,1/6/2008 19:52
Z3873750584482720,1286.46,USD,texas,3/6/2007 9:37
R9366670061871327,100.73,EUR,washington,3/24/2007 11:30
G2904552062968816,877.45,CAD,colorado,2/17/2007 5:13
M9571289232752401,1163.23,USD,new york,2/10/2007 14:04
D9022550930875285,1177.16,USD,florida,9/14/2007 16:13
N9539442181319671,1429.56,USD,new jersey,5/19/2007 9:23
R3451877173785938,1246.67,USD,alabama,2/10/2007 22:36
L7055269118562626,1232.53,USD,new south wales,3/18/2007 14:52
V6168106315327977,626.32,USD,district of columbia,4/19/2007 19:52
A1853503767744644,1705.51,USD,texas,2/22/2007 15:19
C8352875120478355,1784.48,USD,maryland,3/6/2007 16:25
J9909527188919438,1905.95,USD,texas,4/9/2007 21:59
D4628634814479143,1447.17,USD,new south wales,3/3/2007 19:45
J9770370434545217,409.4,USD,michigan,6/20/2007 17:31
T3330521875368931,1265.01,USD,new hampshire,8/5/2007 12:14
C5083822854069995,692.67,EUR,zuerich,3/24/2007 16:29
G9045631167974909,487.04,BRL,california,5/11/2007 20:51
N9763949028454953,1685.89,USD,michigan,5/17/2007 0:43
S2707166665319284,1716.0,USD,north carolina,8/16/2007 9:35
Y6747104875297176,1969.72,EUR,texas,6/11/2007 8:06
X1177745836589846,908.09,USD,texas,2/10/2007 22:11
R7053750368252531,376.5,USD,toyama,2/10/2007 18:36
P9698508399087121,1659.53,CAD,mississippi,5/17/2007 6:05
M5391221262796633,1108.59,CAD,dublin,2/10/2007 19:41
U4203718969299257,297.67,USD,oklahoma,8/11/2007 19:12
K3158207141532812,497.27,EUR,virginia,6/30/2007 21:35
A3589239481278738,536.5,EUR,california,5/31/2007 17:22
S2223445974595404,1641.08,SEK,new jersey,2/10/2007 13:22
C3913206315769244,1122.65,USD,reading,5/9/2007 18:16
R4956195584641785,877.31,USD,district of columbia,7/11/2007 7:32
U7933202969693912,1225.54,CAD,massachusetts,4/27/2007 2:20
J7132655130099319,152.39,USD,michigan,2/10/2007 11:13
T7435414145961086,1127.98,USD,port-of-spain,5/2/2007 1:26
K6785934047865497,325.57,USD,oklahoma,4/3/2007 18:50
B6825949274932799,1342.92,USD,washington,4/16/2007 12:46
K4775479299822866,1516.83,USD,indiana,2/20/2007 9:41
W5917983639161996,1011.75,USD,quebec,6/1/2007 5:44
E8245501268316793,1910.16,USD,oregon,9/5/2007 10:52
M9908290565206004,321.13,USD,greater london,3/19/2007 3:08
C9006931975849278,804.23,USD,pennsylvania,9/9/2007 8:23
C1614249749526025,668.7,USD,north carolina,6/30/2007 14:32
F9952860533582436,1841.95,USD,victoria,12/7/2007 12:46
B3293515210451034,1800.96,HKD,bucuresti,7/3/2007 17:15
A1096230597532551,1487.85,USD,new york,8/28/2007 6:15
V4833675693104163,1896.3,USD,quebec,6/30/2007 18:59
X5468411023966792,950.1,USD,new south wales,5/7/2007 8:22
I1403956688808751,1.31,USD,california,5/3/2007 3:08
I3251996558459826,1184.8,USD,texas,2/25/2007 10:15
T3949456931766146,825.41,USD,kingston,6/26/2007 0:06
A5080645875033954,1662.6,USD,indiana,8/18/2007 23:59
I1167657890988039,1548.67,USD,north carolina,3/4/2007 15:24
U1291117390809174,1710.34,USD,texas,5/13/2007 1:17
P5813568662645381,1947.72,USD,alberta,2/10/2007 12:06
W2166103186019319,1530.82,USD,tennessee,8/9/2007 20:51
T3675847737801456,1627.21,USD,british columbia,2/10/2007 12:22
M2636103185231340,1521.93,USD,hessen,4/15/2007 3:33
X6222861212774741,1686.45,USD,georgia,3/26/2007 20:11
Z7907755161311313,617.69,USD,michigan,3/28/2007 23:40
U7354487480211143,53.57,CAD,virginia,12/7/2007 14:47
Y7230234352018444,532.58,USD,florida,3/10/2007 15:09
D3188639793208787,1107.0,USD,alberta,2/11/2007 4:31
C1366243556253053,805.4,CAD,madrid,9/2/2007 16:34
Q3579262266131574,1821.69,USD,oregon,4/23/2007 12:47
B4198626874522528,893.79,USD,hamburg,10/8/2007 15:07
E3349316038777575,253.51,USD,dublin,2/26/2007 23:30
K7783593829893714,1154.06,USD,new york,5/13/2007 20:44
U1781544543694037,132.41,BRL,hauts-de-seine,3/9/2007 12:18
W2402389784553946,1410.0,THB,moskva,6/30/2007 18:59
W7516741124141201,1882.18,EUR,oregon,2/10/2007 11:03
D3767207838119462,1902.73,USD,california,7/22/2007 9:43
L1892640949018577,429.73,USD,florida,4/9/2007 11:54
S8568405839405222,1012.23,USD,osaka,3/29/2007 1:48
E8333683279196102,1658.28,CAD,oslo,4/8/2007 1:29
G1419296620158681,1352.77,USD,alberta,3/3/2007 15:10
W2601618059745386,1992.19,USD,california,10/11/2007 3:07
U6838311960962051,175.73,USD,michigan,8/27/2007 15:47
I6394354722699056,1507.21,CNY,nevada,4/6/2007 5:24
C9523410440629229,336.09,USD,texas,4/23/2007 22:19
V3623163761382961,1895.31,USD,saskatchewan,10/11/2007 8:50
B3816749849366189,381.16,CAD,new york,8/6/2007 0:38
A6025756055432217,272.64,USD,florida,7/21/2007 20:04
F8151907083244476,985.41,USD,pennsylvania,2/24/2007 6:32
D4139287714945659,873.36,USD,pohnpei,6/10/2007 14:52
Q1365708832488870,1077.27,DKK,quebec,7/4/2007 0:14
D7054234652953246,1376.89,USD,california,7/5/2007 6:00
M4548176885704652,1905.94,GBP,colorado,3/3/2007 1:49
X5241659639242247,498.63,USD,british columbia,6/3/2007 2:45
L1977273247607596,1443.14,USD,massachusetts,2/10/2007 19:02
S5228931016325416,780.17,USD,bucuresti,4/23/2007 9:44
Z8583478934834774,1800.9,EUR,maryland,9/18/2007 16:02
D3732790942621432,1113.8,USD,north carolina,2/17/2007 4:14
U5010197256754773,1292.31,USD,pointe-a-pitre,3/21/2007 12:42
Z6642782066178793,1617.67,USD,north carolina,8/1/2007 1:54
H9213580364339600,1550.84,USD,colorado,4/2/2007 3:45
P6562549118619120,324.62,GBP,greater london,2/21/2007 1:14
R1351347636163691,315.19,USD,massachusetts,2/10/2007 10:04
O2788867661709175,1503.56,USD,texas,5/11/2007 15:28
S5353983593064257,1706.87,AUD,utah,2/15/2007 18:02
G9402763429244257,1307.11,EUR,ohio,3/7/2007 7:25
T9135229129238267,1432.16,USD,alabama,2/13/2007 0:03
H5589796973562693,461.1,CAD,dublin,12/20/2007 7:17
K5883425071137060,360.21,USD,victoria,4/5/2007 22:19
S5360943249974200,415.66,USD,greater london,3/18/2007 20:45
S6812938281259786,439.97,USD,utah,7/22/2007 20:22
M1567613825881284,135.13,CAD,ohio,3/31/2007 5:33
H7230346862137537,1885.34,SGD,wisconsin,5/29/2007 18:49
Y3063753974195734,91.34,USD,gauteng,4/27/2007 3:58
T1888240194415644,1275.42,USD,hovedstaden,4/24/2007 1:55
B2865286553758264,1051.69,GBP,connecticut,3/27/2007 17:18
V5982412881273531,1665.3,USD,dubayy,4/3/2007 4:29
P1431257790764893,880.48,USD,missouri,9/9/2007 4:16
X9671116618079987,465.83,EUR,kansas,4/21/2007 22:55
M2549932368509743,1885.56,USD,pennsylvania,2/27/2007 18:36
I6412789979649456,617.34,CAD,virginia,4/6/2007 13:32
